policy_id,algorithm,availability,budget,history_available,selected_subset,source_model,chosen_model,chosen_subset,chosen_config,uses_history,selected_additional_items,selected_items,development_oof_log_loss,selected_config_json,blocks_json,domain,n,baseline,full,family_contrasts,standardized_critical_value,delta_vs_full,bootstrap_se_vs_full,primary_upper95_vs_full,standardized_upper95_vs_full,delta_vs_benchmark,bootstrap_se_vs_benchmark,primary_upper95_vs_benchmark,standardized_upper95_vs_benchmark,primary_superior_to_benchmark,standardized_superior_to_benchmark,primary_noninferior_margin_0.01,standardized_noninferior_margin_0.01,primary_dual_pass_margin_0.01,standardized_dual_pass_margin_0.01,status
hgb|history_available|budget=11,hgb,history_available,11,True,H_D_B_M_C_A,hgb::H_D_B_M_C_A,hgb::H_D_B_M_C_A,H_D_B_M_C_A,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}",True,8,8,0.6314904390595096,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}","[""H"", ""D"", ""B"", ""M"", ""C"", ""A""]",disjoint,879,P0,hgb::H_D_B_M_P_C_A_K,28,2.7606178470648786,0.029358507470656714,0.007911176645928204,0.0577263404025669,0.05119824291068898,0.05852416348169198,0.011289407901410238,0.0868919964136022,0.08968990441712034,False,False,False,False,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
hgb|history_available|budget=12,hgb,history_available,12,True,H_D_B_M_C_A,hgb::H_D_B_M_C_A,hgb::H_D_B_M_C_A,H_D_B_M_C_A,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}",True,8,8,0.6314904390595096,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}","[""H"", ""D"", ""B"", ""M"", ""C"", ""A""]",disjoint,879,P0,hgb::H_D_B_M_P_C_A_K,28,2.7606178470648786,0.029358507470656714,0.007911176645928204,0.0577263404025669,0.05119824291068898,0.05852416348169198,0.011289407901410238,0.0868919964136022,0.08968990441712034,False,False,False,False,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
hgb|history_available|budget=13,hgb,history_available,13,True,H_D_B_M_C_A,hgb::H_D_B_M_C_A,hgb::H_D_B_M_C_A,H_D_B_M_C_A,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}",True,8,8,0.6314904390595096,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}","[""H"", ""D"", ""B"", ""M"", ""C"", ""A""]",disjoint,879,P0,hgb::H_D_B_M_P_C_A_K,28,2.7606178470648786,0.029358507470656714,0.007911176645928204,0.0577263404025669,0.05119824291068898,0.05852416348169198,0.011289407901410238,0.0868919964136022,0.08968990441712034,False,False,False,False,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
hgb|history_available|budget=14,hgb,history_available,14,True,H_D_B_M_C_A,hgb::H_D_B_M_C_A,hgb::H_D_B_M_C_A,H_D_B_M_C_A,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}",True,8,8,0.6314904390595096,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}","[""H"", ""D"", ""B"", ""M"", ""C"", ""A""]",disjoint,879,P0,hgb::H_D_B_M_P_C_A_K,28,2.7606178470648786,0.029358507470656714,0.007911176645928204,0.0577263404025669,0.05119824291068898,0.05852416348169198,0.011289407901410238,0.0868919964136022,0.08968990441712034,False,False,False,False,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
hgb|history_available|budget=15,hgb,history_available,15,True,H_D_P,hgb::H_D_P,hgb::H_D_P,H_D_P,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}",True,15,15,0.6284341422186445,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}","[""H"", ""D"", ""P""]",disjoint,879,P0,hgb::H_D_B_M_P_C_A_K,28,2.7606178470648786,0.006064240230603146,0.005588751300542746,0.0344320731625134,0.021492646813688503,0.035229896241638414,0.008939939958733776,0.0635977291735486,0.059909654043407326,False,False,False,False,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
hgb|history_available|budget=16,hgb,history_available,16,True,H_D_M_P,hgb::H_D_M_P,hgb::H_D_M_P,H_D_M_P,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}",True,16,16,0.6263444622412933,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}","[""H"", ""D"", ""M"", ""P""]",disjoint,879,P0,hgb::H_D_B_M_P_C_A_K,28,2.7606178470648786,-0.002127702015809474,0.005650730069119605,0.0262401309161007,0.013471804261948262,0.027037953995225794,0.008782388746497354,0.055405786927136,0.051282773108668134,False,False,False,False,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
hgb|history_available|budget=17,hgb,history_available,17,True,H_D_M_P_A,hgb::H_D_M_P_A,hgb::H_D_M_P_A,H_D_M_P_A,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}",True,17,17,0.6241806893132597,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}","[""H"", ""D"", ""M"", ""P"", ""A""]",disjoint,879,P0,hgb::H_D_B_M_P_C_A_K,28,2.7606178470648786,0.034729524438006365,0.006397723178568862,0.0630973573699166,0.052391193225344204,0.06389518044904163,0.010688821694976553,0.0922630133809519,0.09340293238428818,False,False,False,False,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
hgb|history_available|budget=18,hgb,history_available,18,True,H_D_M_P_A,hgb::H_D_M_P_A,hgb::H_D_M_P_A,H_D_M_P_A,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}",True,17,17,0.6241806893132597,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}","[""H"", ""D"", ""M"", ""P"", ""A""]",disjoint,879,P0,hgb::H_D_B_M_P_C_A_K,28,2.7606178470648786,0.034729524438006365,0.006397723178568862,0.0630973573699166,0.052391193225344204,0.06389518044904163,0.010688821694976553,0.0922630133809519,0.09340293238428818,False,False,False,False,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
hgb|history_available|budget=19,hgb,history_available,19,True,H_D_M_P_A,hgb::H_D_M_P_A,hgb::H_D_M_P_A,H_D_M_P_A,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}",True,17,17,0.6241806893132597,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}","[""H"", ""D"", ""M"", ""P"", ""A""]",disjoint,879,P0,hgb::H_D_B_M_P_C_A_K,28,2.7606178470648786,0.034729524438006365,0.006397723178568862,0.0630973573699166,0.052391193225344204,0.06389518044904163,0.010688821694976553,0.0922630133809519,0.09340293238428818,False,False,False,False,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
hgb|history_available|budget=20,hgb,history_available,20,True,H_D_M_P_A,hgb::H_D_M_P_A,hgb::H_D_M_P_A,H_D_M_P_A,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}",True,17,17,0.6241806893132597,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}","[""H"", ""D"", ""M"", ""P"", ""A""]",disjoint,879,P0,hgb::H_D_B_M_P_C_A_K,28,2.7606178470648786,0.034729524438006365,0.006397723178568862,0.0630973573699166,0.052391193225344204,0.06389518044904163,0.010688821694976553,0.0922630133809519,0.09340293238428818,False,False,False,False,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
hgb|history_available|budget=21,hgb,history_available,21,True,H_D_M_P_A,hgb::H_D_M_P_A,hgb::H_D_M_P_A,H_D_M_P_A,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}",True,17,17,0.6241806893132597,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}","[""H"", ""D"", ""M"", ""P"", ""A""]",disjoint,879,P0,hgb::H_D_B_M_P_C_A_K,28,2.7606178470648786,0.034729524438006365,0.006397723178568862,0.0630973573699166,0.052391193225344204,0.06389518044904163,0.010688821694976553,0.0922630133809519,0.09340293238428818,False,False,False,False,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
hgb|history_available|budget=22,hgb,history_available,22,True,H_D_M_P_A,hgb::H_D_M_P_A,hgb::H_D_M_P_A,H_D_M_P_A,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}",True,17,17,0.6241806893132597,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}","[""H"", ""D"", ""M"", ""P"", ""A""]",disjoint,879,P0,hgb::H_D_B_M_P_C_A_K,28,2.7606178470648786,0.034729524438006365,0.006397723178568862,0.0630973573699166,0.052391193225344204,0.06389518044904163,0.010688821694976553,0.0922630133809519,0.09340293238428818,False,False,False,False,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
hgb|history_available|budget=23,hgb,history_available,23,True,H_D_M_P_A,hgb::H_D_M_P_A,hgb::H_D_M_P_A,H_D_M_P_A,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}",True,17,17,0.6241806893132597,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}","[""H"", ""D"", ""M"", ""P"", ""A""]",disjoint,879,P0,hgb::H_D_B_M_P_C_A_K,28,2.7606178470648786,0.034729524438006365,0.006397723178568862,0.0630973573699166,0.052391193225344204,0.06389518044904163,0.010688821694976553,0.0922630133809519,0.09340293238428818,False,False,False,False,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
hgb|history_available|budget=24,hgb,history_available,24,True,H_D_M_P_A,hgb::H_D_M_P_A,hgb::H_D_M_P_A,H_D_M_P_A,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}",True,17,17,0.6241806893132597,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}","[""H"", ""D"", ""M"", ""P"", ""A""]",disjoint,879,P0,hgb::H_D_B_M_P_C_A_K,28,2.7606178470648786,0.034729524438006365,0.006397723178568862,0.0630973573699166,0.052391193225344204,0.06389518044904163,0.010688821694976553,0.0922630133809519,0.09340293238428818,False,False,False,False,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
hgb|history_available|budget=25,hgb,history_available,25,True,H_D_M_P_A,hgb::H_D_M_P_A,hgb::H_D_M_P_A,H_D_M_P_A,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}",True,17,17,0.6241806893132597,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}","[""H"", ""D"", ""M"", ""P"", ""A""]",disjoint,879,P0,hgb::H_D_B_M_P_C_A_K,28,2.7606178470648786,0.034729524438006365,0.006397723178568862,0.0630973573699166,0.052391193225344204,0.06389518044904163,0.010688821694976553,0.0922630133809519,0.09340293238428818,False,False,False,False,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
hgb|history_available|budget=26,hgb,history_available,26,True,H_D_M_P_A,hgb::H_D_M_P_A,hgb::H_D_M_P_A,H_D_M_P_A,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}",True,17,17,0.6241806893132597,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}","[""H"", ""D"", ""M"", ""P"", ""A""]",disjoint,879,P0,hgb::H_D_B_M_P_C_A_K,28,2.7606178470648786,0.034729524438006365,0.006397723178568862,0.0630973573699166,0.052391193225344204,0.06389518044904163,0.010688821694976553,0.0922630133809519,0.09340293238428818,False,False,False,False,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
hgb|history_available|budget=27,hgb,history_available,27,True,H_D_M_P_A,hgb::H_D_M_P_A,hgb::H_D_M_P_A,H_D_M_P_A,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}",True,17,17,0.6241806893132597,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}","[""H"", ""D"", ""M"", ""P"", ""A""]",disjoint,879,P0,hgb::H_D_B_M_P_C_A_K,28,2.7606178470648786,0.034729524438006365,0.006397723178568862,0.0630973573699166,0.052391193225344204,0.06389518044904163,0.010688821694976553,0.0922630133809519,0.09340293238428818,False,False,False,False,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
hgb|history_available|budget=28,hgb,history_available,28,True,H_D_M_P_C_K,hgb::H_D_M_P_C_K,hgb::H_D_M_P_C_K,H_D_M_P_C_K,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}",True,28,28,0.6221157681523305,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}","[""H"", ""D"", ""M"", ""P"", ""C"", ""K""]",disjoint,879,P0,hgb::H_D_B_M_P_C_A_K,28,2.7606178470648786,-0.015501621491165518,0.0044998128600014144,0.0128662114407447,-0.0030793578013935605,0.01366403451986975,0.008831276820934045,0.04203186745178,0.03804381492411066,False,False,False,True,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
hgb|history_available|budget=29,hgb,history_available,29,True,H_D_M_P_C_A_K,hgb::H_D_M_P_C_A_K,hgb::H_D_M_P_C_A_K,H_D_M_P_C_A_K,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}",True,29,29,0.620817620210149,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}","[""H"", ""D"", ""M"", ""P"", ""C"", ""A"", ""K""]",disjoint,879,P0,hgb::H_D_B_M_P_C_A_K,28,2.7606178470648786,0.011555966617881053,0.0031168797275205763,0.0399237995497913,0.02016048042082907,0.04072162262891632,0.009570572352229901,0.0690894555608265,0.06714231547110788,False,False,False,False,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
hgb|history_available|budget=30,hgb,history_available,30,True,H_D_M_P_C_A_K,hgb::H_D_M_P_C_A_K,hgb::H_D_M_P_C_A_K,H_D_M_P_C_A_K,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}",True,29,29,0.620817620210149,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}","[""H"", ""D"", ""M"", ""P"", ""C"", ""A"", ""K""]",disjoint,879,P0,hgb::H_D_B_M_P_C_A_K,28,2.7606178470648786,0.011555966617881053,0.0031168797275205763,0.0399237995497913,0.02016048042082907,0.04072162262891632,0.009570572352229901,0.0690894555608265,0.06714231547110788,False,False,False,False,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
